username,text,O,C,E,A,N
Anurag-Bishnoi,"Solving well defined, easily stated problems using ingenious arguments that don't involve much background in ""advanced"" mathematics is still a part of doing research in combinatorics. In fact combinatorial problems show up in many forms in other areas of mathematics too, but usually as a small part of a long argument after a lot of reduction (see this for example: Vipul Naik's answer to International Mathematical Olympiad (IMO): How relevant have you found your contest math experience to math study and research?). So, it can at times be helpful to have some training in solving olympiad type problems. But, you should know that research in combinatorics/discrete mathematics is much, much more than just solving such problems. Firstly, a lot of the research in combinatorics today is done using tools and ideas from other areas of mathematics (and the demarcation between different areas of mathematics is quite fuzzy). For example, you need a good background in topology (both general and algebraic) to tackle problems in Topological combinatorics, and you need a good background in group theory, linear algebra, representation theory to get into Algebraic combinatorics. See the wikipedia entry on various other such subfields of Combinatorics. Second, even if the research problems that you are attacking do not need a lot of background, they would need some mathematical maturity on your part which is what you are (ideally) trying to gain during your undergrad years. Learning algebra, analysis, topology, logic etc. are really helpful for that. Also, it's not always that clear what background in mathematics is required to attack a given problem. So, I would strongly recommend that you build a strong background in the traditional areas of mathematics, while exposing yourself to different aspects of combinatorics (see this for some book recommendations: Anurag Bishnoi's answer to What are the best books about combinatorics?). You could also try taking up some additional projects in areas of combinatorics that excite you (since you mentioned it: Erdős–Ko–Rado Theorems: Algebraic Approaches), so that you can get some idea about what research is like in those areas. Spending too much time on olympiad style problem during your undergrad years could be a big hindrance to that. Of course, if you enjoy doing it then go ahead and pursue it as a hobby. But, in my opinion, your time would be better spent in doing other things that I have advised.",high,high,high,mid,mid
Anurag-Bishnoi,"Many generic answers have been given already. But I would like to give some personal anecdote as I haven't seen any of those yet. Also, I like talking about my work. Hopefully this would give you a rough idea of how the discovery and verification process goes sometimes. The new thing I discovered is a near octagon related to a well known finite simple group, G2(4)G_2(4). In simpler terms, it's a particular kind of graph which has a lot of symmetries and many interesting properties. How was  it discovered?For almost an year I was working on understanding and using certain techniques that my supervisor had developed to solve certain types of problems related to near polygons. It seemed quite interesting to me and after some work I was actually able to prove a nice result [1], a result that my supervisor conjectured to be true. But that's a different story.As an offshoot to that work I started doing some computations with something called the Hall-Janko near octagon (HJ). I wanted to compute all integer valued functions on its points satisfying certain conditions which may help me talk about other near polygons that contain HJ as a subgeometry. There was no known geometry that contains HJ (in a certain sense) so it seemed like what I was doing would just help me say something like ""There exists no near polygon that contains HJ (*conditions applied)"". But, I was in for a surprise. When I actually computed these functions both my supervisor and I saw that there might actually be a near polygon containing HJ. And to our surprise, there was one! I constructed it using these functions I had computed and checked that it is a near octagon, in my computer. The construction didn't look symmetrical at all as it had three different kinds of points but as I learned, looks can be deceiving. My idea was to construct the collinearity graph of this octagon and see how regular it is. Some obvious questions being, is it vertex transitive? distance regular? highly symmetrical? (these are the things I knew from my prior knowledge in the field of graph theory). Sage came to the rescue in answering these questions. It turned out that the graph had 503,193,600 symmetries and it satisfies many nice properties. After some google search I found out that there is in fact a well know group of that size, G2(4):2G_2(4):2. That looked quite suspicious. How do you verify it?So far all we had was just a computer model of this new near octagon along with some computations which showed that it has an automorphism group which is probably the same as G2(4):2G_2(4):2. In the mean time, I also learned about something called the Suzuki Tower. That looked highly interesting and I made several conjectures regarding how all those graphs in the Suzuki Tower could be constructed using the new octagon we had discovered. But all these are not really mathematical theorems. Just conjectures, which may or may not be true.So what we planned to do next was to somehow prove all these things that we thought should be true, preferably without using a computer. Getting motivated by some things that other people had done with such interactions of groups, geometries and graphs we came up with some ideas that might work. We would start with the group G2(4):2G_2(4):2, construct the the geometry using some of its involutions, prove that it is a near octagon and then prove all the conjectures we had formulated. Our efforts paid off and the plan worked. I wrote a draft with all the proofs and gave it to my supervisor. He checked everything, found some errors, suggested some edits and gave it back to me. I corrected everything, added some more things, changed the arrangement of certain theorems so that it flows better, and gave it back to him. This process went on for quite some time and when we both were happy with the final structure of how we would present our results, we have submitted the paper [2] to a mathematics journal. Is it falsifiable?Certainly it is possible that there are some big errors in our work which we somehow missed. Though we feel that it is highly unlikely. We have computer computations showing that everything we claim is true and all the proofs we have look mathematically correct to us. Also, another mathematician has verified some of our results. There can still be some gaps or mistakes in the proofs which the referees (other mathematicians that the journal editors would pick to check our work) would then probably point out, but if there are some I think those would be easily fixable. It could still be that the published paper, after going through the peer review, contains some errors which all of us missed. I have personally found some small mistakes in other published research papers. After all, mathematics is a human endeavour.  [1] Page on cage.ugent.be [2] [1501.04119] A new near octagon and the Suzuki tower",high,high,high,mid,mid
Anurag-Bishnoi,"A linear operator is a linear function from a Vector space to itself. In notations, given a vector space VV, a linear operator is a function T:V→VT : V \rightarrow V which satisfies T(au+bv)=a(Tu)+b(Tv)T(au + bv) = a(Tu) + b(Tv) for all a,ba,b in the underlying Field and vectors u,vu,v.  A matrix with mm rows and nn columns over a field FF is a function from the set of all ordered pairs (i,j)(i,j) of integers in range 1≤i≤m,1≤j≤n1 \leq i \leq m, 1 \leq j \leq n  to FF. This function is usually written in a grid form as you can see on the wiki page: http://en.wikipedia.org/wiki/Mat.... The connection: Given a vector space of finite dimension nn and a  basis, for every linear operator on it there exists a unique matrix of nn rows and nn columns such that the value of operator at any vector uu is given by multiplying this matrix to the coordinates of uu with respect to the given basis, and vice versa. Therefore, once you fix a basis of a finite dimensional vector space a linear operator can be viewed as square matrix over the underlying field, which is sometimes helpful. Refer to  Justin Rising's answer to see an example of where the notions differ. Edit: See Debraj's answer for some other ways in which matrices can come into picture. It is important to keep in mind that a matrix in itself is nothing but an array (or a function as discussed above). Moreover, the index set of matrix need not even consist of integers nor is it necessary for the elements to be from a field.",high,high,high,mid,mid
Anurag-Bishnoi,"Some prominent ones today: Noga Alon, Endre Szemerédi, László Lovász, Alexander Schrijver, Peter Cameron, Norman L. Biggs, Cheryl Praeger, Vera T. Sós, Joseph A. Thas, András Hajnal, Béla Bollobás, Ronald Graham, Alfred W. Hales, László Babai, Péter Frankl, Zoltán Füredi, Chris Godsil, Neil Sloane, Andrew Odlyzko, Richard A. Brualdi, János Pach, Robin Wilson, Alexander Razborov, Avi Wigderson, Paul Seymour, Neil Robertson, Tamás Szőnyi, Günter M. Ziegler, Michael Saks, Benny Sudakov, Timothy Gowers, Terence Tao, Ben Green, John Horton Conway, Charles Colbourn, Andries Brouwer, Willem H. Haemers, Richard P. Stanley, Anders Björner, Doron Zeilberger, Jack Edmonds, Daniel Kleitman, Gábor Korchmáros, Navin M. Singhi, R. M. Wilson, Miklós Simonovits, Fan Chung, John Adrian Bondy, Elwyn Berlekamp, George Andrews, Joel Spencer, Gyula O. H. Katona, A A Ivanov, Aart Blokhuis, Douglas West, Gil Kalai, Michael Krivelevich, Brendan McKay, Jaikumar Radhakrishnan, Nati Linial, Vera Pless, Maria Chudnovsky, Bruce Lee Rothschild, Igor Pak,  Gábor Tardos, Bojan Mohar, Imre Bárány, Van H. Vu, Vojtěch Rödl, Jaroslav Nešetřil, Sergey Norin,  Daniel Spielman, Noam Elkies, Henry Cohn, Gary Chartrand, Gordon Royle, Bruce Reed, David Conlon, Jacob Fox, Nets Katz, Tom Sanders, Balázs Szegedy, Daniela Kühn, Boris Bukh, Prasad V. Tetali, Adam Marcus, Nikhil Srivastava and Peter Keevash.Though, some of them are retired now.In the past we had some greats like J J Sylvester, Dénes Kőnig, Paul Erdős, George Szekeres, Jack van Lint, Raj Chandra Bose, Claude Berge, Frank Harary, Herbert Wilf, Dijen K. Ray-Chaudhuri, Marshall Hall, Edward F. Assmus, Jr., Andrew M. Gleason, H. J. Ryser, Alfréd Rényi, György Elekes, W. T. Tutte, Hassler Whitney, Johan Jacob Seidel, Jessie MacWilliams, Graham Higman, Pál Turán, Gian-Carlo Rota, Robert P. Dilworth, Richard Rado, George Pólya, Øystein Ore, Thomas Kirkman,  Percy Alexander MacMahon,and arguably the first researcher in combinatorics,  Euler.",high,high,high,mid,mid
Anurag-Bishnoi,"Disclaimer: I am going to assume a basic knowledge of (finite) Sets, Vector spaces and Polynomials. Many would considered those to be serious prerequisites.  But I can't really think of any significant academic papers in modern day mathematics which could be read without this level of knowledge and comfort. Here are some in combinatorics (discrete mathematics) that anyone could read without serious prerequisites. I would also recommend that anyone who is interested in this area of mathematics (but not ""everyone"" in the general sense) should read them. De Bruijn–Erdős, A combinatorial probem, 1948. A classic by one of the most prolific and important combinatorialist, Paul Erdős. It demonstrates the kind of problems studied in extremal combinatorics. We are given some combinations (subsets) of a collection of objects and a condition on those combinations. We want to find out at most how many combinations there can be under these conditions.  We would also like to comment on how the combinations that reach this upper bound look like. R. C. Bose, A Note on Fisher's Inequality for Balanced Incomplete Block Designs, 1949. It's a short two page paper which arguably originated the so called linear algebra methods (the dimension argument, in particular) in Combinatorics. Aart Blokhuis, A New Upper Bound for The Cardinality of 2-Distance Sets in Euclidean Space, 1984. This one demonstrates the power of these dimension arguments. It uses a vector space of polynomials to determine at most how many points you can take with the property that every pair has distance a or distance b between them. In fact, just go ahead and read this book: Linear Algebra Methods in Combinatorics. The general philosophy can be described as follows:Given a set of points (or vectors, or sets) that satisfy some property, we want to say something about the size or the structure of this set. The approach is then to associate to this set a polynomial, or a collection of polynomials, and use properties of polynomials to obtain information on the size or structure of the set.Noga Alon, Combinatorial Nullstellensatz, 1999. This is a really powerful tool in combinatorics, which even a high school student can understand. In fact, it has already become a part of math olympiad teaching in many places. The general philosophy is the same, given a finite set of things, associate a polynomial with it, and then use this polynomial to say useful things about the set. Zeev Dvir, On the size of Kakeya sets in finite fields, 2008. This one generated a lot of excitement. It solved a famous open problem using really elementary means, that any math undergraduate can easily understand. Also see this, Dvir's proof of the finite field Kakeya conjecture. Again, it fits the general area of polynomial methods in combinatorics. So, you can clearly see my bias here.",high,high,high,mid,mid
Anurag-Bishnoi,"In school I had a decent enough exposure to only three subjects; physics, chemistry and maths. I never found chemistry that exciting and physics was good until it started seeming like they just come up with a new law when they find something new. Maths, on the other hand, always had this consistency to it. A new idea did not invalidate the previous one. Only assuming a few things to be true, you can build up everything and so you don't have to memorise a lot. So, by process of elimination I chose maths. As a plus, I thought that I'll be good at it.My experience so far: Maths transformed from a cool thing I liked more than other subjects to something I fell in love with in my college years. It started with  reading books like Mathematics: Its Content, Methods and Meaning and What Is Mathematics?, and then doing courses in real analysis, algebra and graph theory. Later on I got into some great summer research programs (involved mostly reading) in top institutes in India. Having interacted with some brilliant mathematicians there and seeing their lifestyle I started thinking of pursuing maths as a career. And here I am doing a Ph.D. in it, still filled with excitement when I learn something new like Buekenhout geometry.",high,high,high,mid,mid
Anurag-Bishnoi,"The introduction of linear algebra methods in Combinatorics, discovery of a counter example to Euler's conjecture, introduction of Strongly regular graphs, Association schemes and many important concepts/results in design theory, coding theory, graph theory and finite geometry by  R. C. Bose.Contributions to probability theory, especially the theory of large deviations by S. R. Srinivasa Varadhan, for which he won the Abel prize in 2007.PRIMES is in P by Manindra Agrawal, Neeraj Kayal and Nitin Saxena.Several contributions in Algebraic Geometry by S. S. Abhyankar.The work of Navin M. Singhi, S. S. Shrikhande, S.S. Sane in combinatorics and graph theory, especially in the theory of combinatorial designs and projective planes.   Harish-Chandra's contribution to Group Theory.The work of C. R. Rao and Mahalanobis in Probability Theory and Statistics. C. S. Seshadri and M. S. Narasimhan's work in algebraic and differential geometry. For example, Narasimhan–Seshadri theorem and Seshadri constant.Several contributions in number theory by Ramachandran Balasubramanian. Gross-Prasad conjectures and other work in number theory by Dipendra Prasad. Chandrashekhar Khare's proof of Serre's conjecture. Subhash Khot's work on Unique Games Conjecture.And perhaps the most famous of all, Srinivasa Ramanujan's work in number theory. Edit: I am only focussing on the contributions of Indian mathematicians to mathematics, as that is what a mathematician does. These contributions may or may not be contributions to the world under your particular meaning of ""contributions to the world"".",high,high,high,mid,mid
Anurag-Bishnoi,"At the bare minimum you would need to know basic linear algebra. There are many problems in combinatorics that you can solve by just using the concept of the dimension of a vector space. Some examples, The maximum number of subsets of {1, 2, ..., n} that pairwise share the same number of elements is n. The edges of the complete graph cannot be partitioned into fewer than n−1 complete bipartite graphs. Then you could refresh your knowledge of eigenvalues from linear algebra and delve into the area of Spectral graph theory. You could see how certain important classes of graphs like strongly regular graphs can be studied using the eigenvalues of their adjacency matrices. If you want to stretch that further then you could study Association schemes. Though, some knowledge of group theory is highly recommended for that. Or perhaps, you could look into the theory of expander graphs. For getting deeper into this area you'd need to understand the basics of group theory, field theory, ring theory, polynomials, etc. This is ideally covered in a standard introduction to algebra course. After that you could easily study topics like matroid theory, coding theory,  finite geometries and algebraic combinatorial geometry,  Some representation theory would also come in handy to study things like Young tableau. In summary, depending on what you want to study in algebraic combinatorics, you'll need to know the basics of group theory, field theory, representation theory and commutative algebra. An undergraduate course in these topics should suffice. Here are some references: Algebraic Combinatorics by Chris GodsilLinear Algebra Methods in Combinatorics by Laszlo Babai and Peter Frankl.Spectra of Graphs by Brouwer and Haemers. Algebraic Graph Theory by Godsil and Royle.",high,high,high,mid,mid
Anurag-Bishnoi,"I was born in a small hospital near my mother's village in the Sri Ganganagar District of Rajasthan, India and then raised in North West Delhi. My father belongs to a big family of farmers (9 siblings) where he was the only one who finished his schooling  (and later a diploma in civil engineering). Thanks to my dad's work as a civil engineer and my mother's support as a housewife our family transformed from a lower middle class family to upper middle class over the years. The transformation was quite interesting with a major step being my dad moving to Arab States of the Persian Gulf in pursuit of a job as a site engineer when I was 5 years old. It was the time of globalisation in India and several Indian engineers moved to those countries for promising jobs. He stayed abroad for 12 years while my mother raised me and my elder brother and sister on her own. We used to visit him in our summer vacations and he'd come home for some weeks in winters. My uncle (mom's youngest brother) stayed with us as well for some years till he got married and moved out. I have some nice childhood memories of learning cool stuff from him like whistling, kite flying, badminton and some field hockey. An important event that shaped my childhood was when I accidentally damaged my brother's eye while playing a stupid game. He got cataract and underwent a surgery because of it. He suffered a lot academically due to that and for some reason I started avoiding him after the accident. Probably because I blamed myself for his loss. Perhaps because of this and the fact that my father wasn't around I started giving my school friendships a lot of importance. I remember crying a lot whenever one of my close friends would change schools and move to a different city, which for some reason happened quite often.Academically I was usually around the top of my class without ever studying at home. Most of the classes in school were really easy and boring. I hated several of my teachers. One of them even slapped me when I was 10 over the fact that I was betting with a friend on something with real money. It seemed normal back then and I saw several forms of corporal punishment in my school. On a recent discussion with an old school friend we realised that many of our teachers were quite sadistic and we wonder what caused them to beat up such small kids. After 10th grade I chose physics, chemistry, maths and computer science as my subjects for the final 2 years of my school. The choice was driven by the fact that in all of my science textbooks till then they'd mention something really cool but then leave out the details saying that it will be covered later in senior years. I was a curious kid without access to internet or good science books. So, I thought I'll take those subjects when I grow up and see all the explanations. My parents supported my choice of subjects as it was a social norm at that time for kids with good academic records to choose science and maths while others would take commerce or arts. In 11th and 12th grade I started preparing for the entrance exam for IIT's by joining a well reputed coaching centre in Delhi. I really enjoyed that as it was something beyond the mundane school syllabus and I met several interesting and highly motivated people. I learned problem solving in maths, chemistry, physics and read a brilliant book on physics (Fundamentals of Physics). For the first time in my life I really had to put in some effort to understand academic subjects and solve problems. I started finding most of the social stuff like, going on trips, watching TV, hanging out with friends, as mundane and focussed on learning these cool things instead. In those 2 years I turned from a very outgoing person to an introvert. Towards the end of my school I started taking this entrance exam quite seriously and put in a lot of hours in practicing for that specific test. (Some background: it is a highly competitive test for one of the most prestigious undergraduate institutes in the country with an acceptance rate of ~2%). I managed to get a decent rank (~2400) after making a lot of blunders in the final exam. My parents, friends and relatives were really happy for me for while I was sad when I got the results as my final performance in the exam was far, far worse than I had expected. I chose to study a 5 year course mathematics and computing at Indian Institutes of Technology Kharagpur. My college experience would take way more space than what I have written above so I would leave that for some other time. Here are some links to give some idea about that: Anurag Bishnoi's answer to Mathematics: For all math majors out there, what made you choose math? If possible, please describe your experience studying mathematics.Anurag Bishnoi's answer to Survey Questions: Have you ever corrected a teacher during high school or college classes? How?Anurag Bishnoi's answer to PhD Students: Why do people choose to pursue a PhD?Anurag Bishnoi's answer to Mathematics: Pure mathematicians: What is your special field of interest?and some other miscellaneous stuff:Anurag Bishnoi's answer to What made you work hard to get into IIT?Anurag Bishnoi's answer to What is the first little bit of math that made you realize that math is beautiful?",high,high,high,mid,mid
Anurag-Bishnoi,"I think I started ""getting"" maths after reading  some books which treat the subject from a historical perspective and also those which try to give a general outline of the whole area of maths. Anyway, some of these could be of great value to you as well:Men of Mathematics (Touchstone Books): E.T. Bell: Amazon.com: BooksWhat Is Mathematics? An Elementary Approach to Ideas and Methods: Richard Courant, Herbert Robbins, Ian Stewart: 9780195105193: Amazon.com: BooksMathematics: Its Content, Methods and Meaning (Dover Books on Mathematics): A. D. Aleksandrov, A. N. Kolmogorov, M. A. Lavrent'ev, Mathematics: 9780486409160: Amazon.com: BooksMathematics and Its History (Undergraduate Texts in Mathematics): John Stillwell: 9781441960528: Amazon.com: BooksLater on I discovered some books which I wish I had read earlier. Most important one being the book by Paul Zeitz as mentioned in other answers here. Some other are: Mathematics: A Very Short Introduction: Timothy Gowers: 9780192853615: Amazon.com: BooksExcursions into Mathematics: The Millennium Edition: Anatole Beck, Michael N. Bleicher, Donald W. Crowe: 9781568811154: Amazon.com: BooksGeometry: Euclid and Beyond (Undergraduate Texts in Mathematics): Robin Hartshorne: 9781441931450: Amazon.com: BooksLetters to a Young Mathematician (Art of Mentoring): Ian Stewart: 9780465082322: Amazon.com: BooksI don't think after an exposure to mathematics from these books you'll worry about ""rote memorization"". I am terrible at memorising stuff which is not related to the structure I am already familiar to but in maths you rarely find a subject where you have to memorise without any structure. So, most of the standard books in algebra, analysis, geometry, combinatorics, etc would start fitting your description.",high,high,high,mid,mid
Anurag-Bishnoi,"Expectations I had that the institute (IIT KGP) did not deliver on:Freedom to choose things that I want to study. Teachers who properly understood the things that they were trying to teach.Healthy interaction between students and teachers. Freedom to spend a semester or more at some other institute in India and abroad, i.e., exchange programs. Decent housing facilities. No, I do not think that it is very difficult for an institute to deliver on some of these things. The quality of teachers can be improved by introducing audits of existing courses by external scientists/engineers/mathematicians and holding the professor accountable for their outdated (and sometimes fake) courses; making sure that they do not hire people with terrible research/educational background; taking student feedback more seriously by encouraging direct dialogue between student representatives and the faculty of the course;reducing the unlimited power given to the professors which can be and is abused by some of the faculty. I fail to see why student exchange programs are not allowed in so many departments. I was told by a senior faculty in maths department when I asked if it's possible for me to attend the math in moscow program that I am being foolish in thinking that there are places better than the IITs. Such level of ego and delusion explains the lack of initiatives in this direction. Students should be allowed and in fact encouraged to go to different universities for a semester or more. With the amount of funds that IITs receive I don't understand how they cannot make decent living facilities for students. Building rooms which do not look like a prison cell should certainly be at a higher priority than building gardens and lakes with fake swans in them.Edit: good news regarding the student exchange programs, IIT-Kharagpur breaks glass ceiling to go global courtesy alumnus funding - The Times of India",high,high,high,mid,mid
Anurag-Bishnoi,"Let's try solving one of the simplest problem on IMO, problem 1 in the 1959 paper: Prove that the fraction 21n+414n+3\frac{21n + 4}{14n+3} is irreducible for every natural number n.The first thing that I'll ask myself after reading this is, ""When is a fraction irreducible?""Answer: when the numerator and denominator do not share any common factors. It may not look like it but I have made some progress because of asking that question. I have reduced the problem to showing that 21n+421n + 4 and 14n+314n + 3 do not have a common factor (irrespective of what natural number n is.)If we had two constant numbers, say 6 and 15, then I would know easily whether the fraction 6/15 is irreducible or not by checking all the factors of 6 (2, 3) and all the factors of 15 (3, 5) to see that they share a common factor 3. Hence the fraction 6/15 is not irreducible. (Its irreducible form is 2/5)This would work perfectly well if we knew about all the factors of numerator and denominator. But sadly, this doesn't help in our problem. Since, we have no way of knowing what the factors of 21n+421n + 4 or 14n+314n + 3 are. Sure, we can try to plug in some values of n to see if there is a pattern or not (as I would have done in the absence of any prior training) but that doesn't seem to help here. So, I need to ask myself more questions. My knowledge of a thing known as Greatest common divisor tells me that two numbers a,b do not share a common factor with each other if and only if there gcd is 1. Because of this knowledge I have been able to reduce the problem to, ""Prove that gcd(21n+4,14n+3)=1gcd(21n+4, 14n + 3) = 1 for all n"". (This is a general principle in mathematics, look at the extremum case. In this problem we had no hope of finding all possible divisors/factors but we can probably say something about the greatest common divisor.)Now I use another thing from my prior knowledge, Euclidean algorithm. This is a brilliant way of computing gcd's of two numbers fast and efficiently. But in fact, it can help us with our problem here. We have, gcd(21n + 4, 14n + 3) = gcd(7n + 1, 14n + 3) = gcd(7n + 1, 7n + 2) = gcd(7n + 1, 1) = 1.And we are done! We have proved that for any given n the gcd of those two numbers is 1, so the fraction has to be irreducible. If you had found this problem (and the argument) to be really tough then you'll find other IMO problems to be almost impossible to solve. But, that can change. It certainly changed for me. In my first year of college I was stuck at this problem for hours: ""Prove that in a pythagorean triplet one of the three numbers must be divisible by 3."" It seemed like an impossible thing to do. But, after I trained myself and learned some basic number theory, more specifically Modular arithmetic then I could see how this is a really easy problem. In my opinion, what you can do now to get better at such questions is learn some more maths like number theory, combinatorics and geometry which isn't covered in high school curriculum. I can recommend a good place to start: Mathematical Circles: Russian Experience (Mathematical World, Vol. 7): Dmitri Fomin, Sergey Genkin, Ilia V. Itenberg: 9780821804308: Amazon.com: Books. But, I am sure you can find more relevant suggestions elsewhere. It would certainly help to find a math tutor who has experience in teaching olympiad level stuff. Good luck.Edit: If I was solving the problem right now then all I would have done is to just write that computation involving gcd's since everything else I mention here is of secondary nature now.",high,high,high,mid,mid
Anurag-Bishnoi,"Give him some nice problems to work on rather than going directly into theorem-proof style stuff. For example, it wouldn't take too much time to define what a graph is, after which you can talk about this famous problem: in every group of six people, either there are three who are mutual acquaintances or three mutual strangers. Ok, this one might not be a great example since one can simply compute all possible graphs on six vertices (2152^{15} is not that big) using a computer and then check all of them individually but the general  proof of existence of Ramsey numbers  is pretty cool. As another example, ask him if one can tile a chess board which has a square deleted by 2×12 	\times 1 tiles? What if you want to do it with L-shaped tiles? For the L-shaped tiles can you do the same thing with any n×nn 	\times n chess board? What condition on the dimensions would suffice to prove existence of a tiling? Once you have guessed a condition, can you prove that it always works?What these problems indicate is that proving mathematical results is not that different from solving fun puzzles. In the first problem you could get away by listing all possibilities but that doesn't work if you want to solve a problem which involves infinitely many cases. Even for finite stuff usually the problem size is so big that you can't solve it by any feasible computational power. A proof comes in handy then. You can find more such problems here or somewhere online like this. Once you are familiar with some basic techniques of mathematical proofs it might be a good idea to make those ideas concrete and make sure that you understand what a proof is. Books like this may help. After that getting started with some standard stuff like group theory, topology and analysis shouldn't be so tough.  There are several great books and online resources available for that. Here's another book which you may find helpful: Conjecture and Proof. Good luck!",high,high,high,mid,mid
Anurag-Bishnoi,"I'll base my answer on personal experience. So bear with me in case this doesn't sound like a general advice. The first life-changing event for me was when I learned about Time signature. I started counting while listening to songs and discovered things like 3/4 and 7/8 in songs that I have known for so long. All the music I listened to after that became so much more than just a catchy tune I can hum along. I moved on from listening to the usual vocal based pop music to genres like progressive rock/metal, blues and jazz. I could really understand what was going on there on the drums and started playing guitar riffs in odd time signatures like stream of consciousness by Dream Theater. I could see why the swing beat is not just something you get or don't if you have a ""feel"" for music or not but it is something that can be learned. It was mathematical!The second one was when i learned scales and some basic music theory like how chords really work. Why certain tunes sound melodious/catchy over a specific background music. Why vocals in harmony sound good and how to make your own harmonies. As a listener I started noticing subtle chord changes and bass lines which I was oblivious to earlier when all I could hear was the basic tune that the vocalist was singing.  All this was a result of talking to friends who knew about this stuff, reading books and playing what I was listening on a guitar. I can recommend this book which I found really helpful for understanding these basics: The Complete Idiot's Guide to Music Theory. Good luck!",high,high,high,mid,mid
Anurag-Bishnoi,"Since you mentioned problem solving as well, I recommend that you start with Mathematical Circles: Russian Experience and The Art and Craft of Problem Solving: Paul Zeitz. If you have some school experience in math olympiad then you may find the first one a little elementary but it's still worth a read. Moving on, you need to first realise that math is quite different from what you studied for jee. To first understand what the difference is, I would recommend Mathematics: A Very Short Introduction and What Is Mathematics? An Elementary Approach to Ideas and Methods. You should also read this brilliant essay by Hardy, A Mathematician's Apology. Personally, I got good insights from reading about History of Maths as well. You can try Mathematics and Its History by Stillwell or Men of Mathematics by E.T. Bell for a less accurate but more fun description of famous mathematicians and their mathematics. These books would certainly boost your interest in math and beyond that you can read specific books on specific topics that you find interesting. You can find these in the links I have given below. http://www.ocf.berkeley.edu/~abh...http://math.ucr.edu/home/baez/bo...http://www.cargalmathbooks.com/http://www.maths.cam.ac.uk/under...http://www.quora.com/Mathematics/What-are-some-must-read-books-for-aspiring-mathematicianshttp://mathoverflow.net/question...http://mathoverflow.net/question...",high,high,high,mid,mid
Anurag-Bishnoi,"Given a biregular bipartite graph, i.e., s+1 edges through each vertex in one partition and t+1 for the other partition, of diameter d and girth 2d is it necessary that s and t are prime powers? (assume s and t are greater than 1 and d is greater than 2 to remove trivial cases)For the smallest non-trivial case (d = 3) this is the same problem as the Prime Power Conjecture. It is open for every other case as well. (* this is a false statement, see the edit)Though I must say that it is not really an unsolved problem of graph theory. Certainly many mathematicians would consider it to be a problem in finite geometry and not graph theory. So, let me give another example: A subset S of vertices V in a graph G is called a dominating set if every vertex outside S is adjacent to some vertex in S. The minimum size of a dominating set in a graph G is called the domination number of G. Must it always be the case that the domination number of the cartesian product of two graphs is at least as big as the product of the individual domination numbers? The Vizing's conjecture from 1968 states that this inequality must always be true. I recently met some mathematicians at the International Conference of Graph Theory who are trying to find counter examples to this conjecture using the kind of bipartite graphs that I mentioned before and the incidence graphs of some other things like Combinatorial designs.Edit: for the case of d = 4, there are known classes of graphs for which s = q - 1 and t = q + 1 where q is a prime power but that's all.  Some references: Finite generalized quadrangles (see chapter 3)Generalized Polygons (Monographs in Mathematics): Hendrik van Maldeghem",high,high,high,mid,mid
Anurag-Bishnoi,"Oh several times! Being from India, it's almost always an interesting experience when you try to correct the ""teachers"", be it school or college. Most of my school experiences revolve around asking ""bad"" questions rather than correcting the teachers so I'll narrate a recent incident from my first class of object oriented programming in third year of undergraduate studies. (Since I am a first year phd student now and I did a 5 year bachelors plus masters, this happened around 3 years back.)When talking about data hiding in C++, after a long list of fancy terms which we haven't heard of, our professor mentions that a private data member of a class cannot be accessed directly (using the dot operator) outside the class. You can only return it using procedures of the class. But, if you are inside the main function then you can simply access it directly using the dot operator. Since most of the students already had some exposure to C++ we knew that it was wrong. Unaware of what this prof was capable of, we simply raised our hands to point it out that you can't do that. He refused to believe us. Things like ""but it's the main function"" were thrown at us and what not! Finally he said something like, ""fine show it to me in the computer lab after the class."" As instructed, we went to the lab and showed it to him. And obviously there was an error message. When we explained the error message to him, all he said was ""Oh this is okay, this computer must be using some different compiler. I use ANSI C++"". After that we lost all hope and just returned back to our rooms. We made a mental note of never attending his classes until he starts giving threats of de-registration from the course. Well, we actually did attend a few more classes to get some more gems out of him like this one. I guess my batch mates Shikha Singh and Sanjoy Das would be able to tell us about those similar incidents.",high,high,high,mid,mid
